Ticket_ID,Customer_ID,Agent_Name,Repair_Issue,Repair_Date,Part_Replaced,Model_Name,Laptop_Serial_Number
31596,7997,Anamika Bhargava,No Boot,10/3/2024,Motherboard,Dell Latitude 7490,SN809236
31597,7059,Daksha Agarwal,Auto Shutdown Issue,10/16/2024,Motherboard,Dell G3 15,SN944634
31598,4937,Ojas Kashyap,Audio Jack Issue,1/2/2024,Keyboard,Dell Vostro 14,SN551035
31599,5076,Xiti Hari,Fan Issue,7/15/2024,Fan,Dell Inspiron 15,SN673438
31600,5587,Manthan Brahmbhatt,BSOD,12/28/2024,Motherboard,Dell Vostro 14,SN656229
31601,2439,Victor Soman,Audio Jack Issue,1/3/2024,Keyboard,Dell Optiplex 3070,SN500911
31602,5140,Tamanna Soni,Wi-Fi Connectivity Issue,5/18/2024,Wi-Fi Card,Dell Vostro 14,SN765699
31603,1546,Jyoti Chacko,BSOD,1/17/2024,Motherboard,Dell Inspiron 15,SN161271
31604,7559,Chakradhar Dua,Heating Issue,12/6/2024,Thermal Paste,Dell Alienware m15,SN891746
31605,6429,Agastya Samra,Screen Flicker,5/11/2024,Screen,Dell Latitude 7490,SN683128
31606,7887,Leela Nazareth,No Power,8/10/2024,Motherboard,Dell Optiplex 3070,SN952874
31607,1417,Neha Badami,Camera Issue,1/18/2024,Camera,Dell G3 15,SN373532
31608,2506,Sanya Rama,Camera Issue,2/2/2024,Camera,Dell Alienware m15,SN797785
31609,9641,Shravya Das,Fan Issue,7/17/2024,Fan,Dell Precision 5540,SN130901
31610,8416,Victor Sinha,No Power,2/14/2024,Motherboard,Dell Latitude 7490,SN203467
31611,7496,Rehaan Babu,BSOD,2/10/2024,Motherboard,Dell Precision 5540,SN955881
31612,9905,Neha Badami,Slow Performance Issue,10/12/2024,RAM,Dell Vostro 14,SN563671
31613,4266,Pooja Parmar,Audio Jack Issue,5/8/2024,Keyboard,Dell G3 15,SN612350
31614,5495,Anay Sane,No Boot,9/15/2024,Motherboard,Dell XPS 13,SN650158
31615,8409,Qushi Nath,Charger Issue,8/21/2024,Charger,Dell Inspiron 15,SN406952
31616,1844,Chakrika Bandi,Fan Issue,6/22/2024,Fan,Dell Vostro 14,SN613210
31617,3991,Abha Dayal,No Power,11/28/2024,Motherboard,Dell G3 15,SN281088
31618,1693,Vedant Mann,No Post,1/25/2024,Motherboard,Dell Vostro 14,SN303822
31619,5806,Kashvi Nagi,Charger Issue,6/27/2024,Charger,Dell G3 15,SN288073
31620,3102,Ishani Nagar,Slow Performance Issue,8/26/2024,RAM,Dell Latitude 7490,SN840315
31621,4598,Caleb Bhandari,Camera Issue,12/1/2024,Camera,Dell Alienware m15,SN165110
31622,5857,Yug Varghese,Wi-Fi Connectivity Issue,6/11/2024,Wi-Fi Card,Dell XPS 13,SN994031
31623,4586,Victor Soman,Camera Issue,7/9/2024,Camera,Dell Precision 5540,SN598452
31624,2165,Bhavani Kuruvilla,No Power,3/1/2024,Motherboard,Dell Latitude 7490,SN630088
31625,1092,Jai Basu,Charger Issue,5/17/2024,Charger,Dell G3 15,SN112383
31626,9931,Idika Dhaliwal,No Boot,11/29/2024,Motherboard,Dell Alienware m15,SN145959
31627,2881,Victor Sinha,No Boot,10/5/2024,Motherboard,Dell Precision 5540,SN974429
31628,9938,Geetika Dass,Camera Issue,9/30/2024,Camera,Dell Vostro 14,SN482659
31629,4345,,No Power,4/6/2024,Motherboard,Dell G3 15,SN811176
31630,7956,Anamika Bhargava,Fan Issue,11/13/2024,Fan,Dell G3 15,SN179227
31631,4187,Qushi Nath,No Power,11/24/2024,Motherboard,Dell G3 15,SN581844
31632,7425,Ojas Kashyap,Screen Flicker,7/28/2024,Screen,Dell XPS 13,SN116737
31633,6986,Chakradev Upadhyay,Touchpad Issue,7/6/2024,Touchpad,Dell XPS 13,SN410060
31634,9803,Peter Narain,No Boot,11/30/2024,Motherboard,Dell Latitude 7490,SN123494
31635,7831,Aadi Prabhakar,BSOD,11/19/2024,Motherboard,Dell Latitude 7490,SN181824
31636,1215,Chakrika Bandi,Slow Performance Issue,8/14/2024,RAM,Dell Inspiron 15,SN330647
31637,8609,Ryan Ramakrishnan,No Post,6/15/2024,Motherboard,Dell G3 15,SN676751
31638,1428,Yashica Kota,Slow Performance Issue,8/9/2024,RAM,Dell Precision 5540,SN649780
31639,3500,Jyoti Chacko,Touchpad Issue,12/3/2024,Touchpad,Dell Optiplex 3070,SN883337
31640,2078,Ekavir Singhal,Slow Performance Issue,8/10/2024,RAM,Dell Precision 5540,SN434222
31641,3953,Leela Nazareth,Auto Shutdown Issue,11/3/2024,Motherboard,Dell Precision 5540,SN289230
31642,8387,Baljiwan Talwar,Audio Jack Issue,3/18/2024,Keyboard,Dell Optiplex 3070,SN798579
31643,3619,Jai Datta,Auto Shutdown Issue,12/1/2024,Motherboard,Dell Optiplex 3070,SN316512
31644,5137,Vasana Shroff,No Post,9/5/2024,Motherboard,Dell XPS 13,SN109555
31645,7652,Jeevika Kapur,Audio Jack Issue,7/9/2024,Keyboard,Dell Alienware m15,SN290733
31646,9134,Sanya Rama,Screen Flicker,6/22/2024,Screen,Dell Latitude 7490,SN336084
31647,5712,Ojas Purohit,No Power,5/17/2024,Motherboard,Dell Alienware m15,SN116460
31648,3042,Bachittar Purohit,Fan Issue,12/21/2024,Fan,Dell Precision 5540,SN523890
31649,2729,Manthan Brahmbhatt,No Power,7/10/2024,Motherboard,Dell G3 15,SN831925
31650,9315,Indira Banerjee,Auto Shutdown Issue,12/23/2024,Motherboard,Dell Latitude 7490,SN686397
31651,9226,,BSOD,3/22/2024,Motherboard,Dell Vostro 14,SN878023
31652,1163,Sai Kohli,Heating Issue,3/5/2024,Thermal Paste,Dell Vostro 14,SN851766
31653,8000,Vasatika Rao,Fan Issue,3/14/2024,Fan,Dell Inspiron 15,SN487679
31654,8564,Orinder Kale,Audio Jack Issue,2/15/2024,Keyboard,Dell Latitude 7490,SN456377
31655,6463,,Keyboard Issue,10/19/2024,Keyboard,Dell Latitude 7490,SN714476
31656,9944,Jai Datta,Keyboard Issue,5/28/2024,Keyboard,Dell Optiplex 3070,SN318759
31657,9772,Bhavna Chaudhuri,Keyboard Issue,11/17/2024,Keyboard,Dell Vostro 14,SN817410
31658,7853,Ojas Kashyap,Fan Issue,6/1/2024,Fan,Dell Vostro 14,SN837470
31659,7562,Orinder Kale,Charger Issue,6/29/2024,Charger,Dell Vostro 14,SN610641
31660,4114,Devika Setty,Keyboard Issue,3/21/2024,Keyboard,Dell Vostro 14,SN369397
31661,5111,Devika Setty,Heating Issue,3/21/2024,Thermal Paste,Dell Precision 5540,SN790322
31662,5265,Chakradev Upadhyay,Heating Issue,10/19/2024,Thermal Paste,Dell Precision 5540,SN176397
31663,2692,Jyoti Chacko,Keyboard Issue,12/17/2024,Keyboard,Dell G3 15,SN380033
31664,6323,Unni Kashyap,Auto Shutdown Issue,7/8/2024,Motherboard,Dell Latitude 7490,SN400247
31665,6545,Mitesh Nori,Auto Shutdown Issue,4/10/2024,Motherboard,Dell Precision 5540,SN505495
31666,5243,Onveer Ramaswamy,Heating Issue,10/22/2024,Thermal Paste,Dell Vostro 14,SN922844
31667,4414,Kashvi Nagi,Auto Shutdown Issue,6/3/2024,Motherboard,Dell Precision 5540,SN239732
31668,8903,Chatura Sami,Charger Issue,10/19/2024,Charger,Dell Alienware m15,SN679018
31669,4069,Jacob Lall,Camera Issue,12/2/2024,Camera,Dell G3 15,SN424427
31670,6720,Ekavir Singhal,Slow Performance Issue,2/26/2024,RAM,Dell Inspiron 15,SN607837
31671,9077,Agastya Samra,Charger Issue,5/10/2024,Charger,Dell Precision 5540,SN615194
31672,4057,Pooja Parmar,Fan Issue,11/5/2024,Fan,Dell Vostro 14,SN485717
31673,8908,Agastya Samra,No Boot,12/29/2024,Motherboard,Dell XPS 13,SN841008
31674,7875,Vedant Mann,Keyboard Issue,5/19/2024,Keyboard,Dell G3 15,SN423571
31675,3538,Daksha Agarwal,Camera Issue,9/26/2024,Camera,Dell XPS 13,SN322029
31676,1851,Nathaniel Chopra,Camera Issue,12/19/2024,Camera,Dell Precision 5540,SN553401
31677,8394,Daksha Agarwal,No Boot,10/12/2024,Motherboard,Dell G3 15,SN629357
31678,7880,Ishwar Krish,No Power,4/15/2024,Motherboard,Dell Latitude 7490,SN558281
31679,4401,Vaishnavi Dalal,Heating Issue,4/27/2024,Thermal Paste,Dell G3 15,SN781601
31680,4922,Gaurang Ramanathan,No Power,6/1/2024,Motherboard,Dell Inspiron 15,SN191958
31681,6027,Orinder Kale,Battery Drain,11/5/2024,Battery,Dell Latitude 7490,SN346452
31682,4740,Laban Banik,Camera Issue,10/18/2024,Camera,Dell Precision 5540,SN235125
31683,6949,Rehaan Babu,Auto Shutdown Issue,5/29/2024,Motherboard,Dell Alienware m15,SN974435
31684,7766,Tripti Mandal,Charger Issue,4/7/2024,Charger,Dell Alienware m15,SN566004
31685,4728,Nihal Tripathi,Camera Issue,6/19/2024,Camera,Dell Latitude 7490,SN111519
31686,5232,Bachittar Purohit,Slow Performance Issue,5/31/2024,RAM,Dell XPS 13,SN644839
31687,1674,Mekhala Bhargava,BSOD,4/20/2024,Motherboard,Dell Precision 5540,SN730267
31688,9413,Indira Banerjee,No Power,7/22/2024,Motherboard,Dell Precision 5540,SN895915
31689,4708,Ryan Ramakrishnan,BSOD,12/25/2024,Motherboard,Dell Inspiron 15,SN435635
31690,7004,Rehaan Babu,No Boot,5/25/2024,Motherboard,Dell Inspiron 15,SN155217
31691,4467,Bhavna Chaudhuri,BSOD,11/22/2024,Motherboard,Dell Inspiron 15,SN118207
31692,7847,Pooja Parmar,Wi-Fi Connectivity Issue,1/10/2024,Wi-Fi Card,Dell Optiplex 3070,SN652445
31693,7273,Bachittar Purohit,No Post,3/16/2024,Motherboard,Dell Latitude 7490,SN999365
31694,6945,Ryan Ramakrishnan,Audio Jack Issue,10/30/2024,Keyboard,Dell XPS 13,SN914698
31695,7998,Chakradev Upadhyay,Touchpad Issue,10/21/2024,Touchpad,Dell XPS 13,SN344056
31696,5516,Sai Kohli,Heating Issue,7/1/2024,Thermal Paste,Dell XPS 13,SN924804
31697,1884,,Screen Flicker,7/15/2024,Screen,Dell Inspiron 15,SN130588
31698,3721,Laban Banik,Charger Issue,2/28/2024,Charger,Dell G3 15,SN708281
31699,9693,Ishani Nagar,BSOD,4/22/2024,Motherboard,Dell Alienware m15,SN606761
31700,1664,Chakrika Bandi,Wi-Fi Connectivity Issue,10/24/2024,Wi-Fi Card,Dell Precision 5540,SN598349
31701,5968,Sanya Rama,Slow Performance Issue,3/17/2024,RAM,Dell G3 15,SN949767
31702,3563,Bhavna Chaudhuri,Slow Performance Issue,1/14/2024,RAM,Dell G3 15,SN500178
31703,9308,Orinder Kale,Fan Issue,10/30/2024,Fan,Dell Latitude 7490,SN488519
31704,8423,Jai Datta,Fan Issue,10/10/2024,Fan,Dell Alienware m15,SN480452
31705,3593,,Slow Performance Issue,4/11/2024,RAM,Dell G3 15,SN148014
31706,4211,Shravya Das,Camera Issue,10/10/2024,Camera,Dell Latitude 7490,SN593842
31707,7948,Yashica Kota,Charger Issue,5/16/2024,Charger,Dell G3 15,SN677914
31708,4754,Tripti Mandal,Charger Issue,3/14/2024,Charger,Dell Inspiron 15,SN268166
31709,5965,Pavani Sanghvi,Keyboard Issue,4/7/2024,Keyboard,Dell Alienware m15,SN969322
31710,2243,Ojas Purohit,Audio Jack Issue,1/17/2024,Keyboard,Dell Latitude 7490,SN115957
31711,4581,,Wi-Fi Connectivity Issue,4/7/2024,Wi-Fi Card,Dell Inspiron 15,SN651485
31712,7680,Samaksh Sheth,No Boot,10/25/2024,Motherboard,Dell G3 15,SN531008
31713,1081,Indira Banerjee,Battery Drain,4/20/2024,Battery,Dell XPS 13,SN223027
31714,6019,Onveer Ramaswamy,Wi-Fi Connectivity Issue,3/26/2024,Wi-Fi Card,Dell XPS 13,SN666793
31715,8408,Rajeshri Choudhary,Auto Shutdown Issue,2/11/2024,Motherboard,Dell XPS 13,SN567843
31716,2400,Aadi Prabhakar,BSOD,12/10/2024,Motherboard,Dell Inspiron 15,SN763092
31717,8444,Anvi Kata,Slow Performance Issue,6/26/2024,RAM,Dell Optiplex 3070,SN156761
31718,7567,Jeevika Kapur,Keyboard Issue,2/10/2024,Keyboard,Dell Optiplex 3070,SN657959
31719,5829,,Fan Issue,10/3/2024,Fan,Dell Latitude 7490,SN871908
31720,4977,Yatan Arora,Fan Issue,8/29/2024,Fan,Dell Inspiron 15,SN482693
31721,9773,Kashvi Nagi,Camera Issue,2/13/2024,Camera,Dell XPS 13,SN596632
31722,6061,Oviya Bhakta,Camera Issue,5/15/2024,Camera,Dell Optiplex 3070,SN464801
31723,7679,Maya Parsa,Screen Flicker,12/31/2024,Screen,Dell Alienware m15,SN893081
31724,9058,Chatura Sami,Auto Shutdown Issue,12/17/2024,Motherboard,Dell Precision 5540,SN633873
31725,5382,Shravya Das,Auto Shutdown Issue,10/16/2024,Motherboard,Dell XPS 13,SN672094
31726,3176,Neha Badami,No Boot,6/12/2024,Motherboard,Dell Inspiron 15,SN644827
31727,1965,Chatura Sami,No Boot,11/14/2024,Motherboard,Dell Latitude 7490,SN149949
31728,5217,Zaitra Chaudry,Audio Jack Issue,9/5/2024,Keyboard,Dell G3 15,SN525087
31729,6052,,Battery Drain,4/25/2024,Battery,Dell Optiplex 3070,SN736937
31730,9922,Januja Varkey,Auto Shutdown Issue,9/3/2024,Motherboard,Dell Latitude 7490,SN723688
31731,4676,Chakradev Upadhyay,Fan Issue,7/15/2024,Fan,Dell Latitude 7490,SN803866
31732,1892,Jacob Lall,No Post,8/25/2024,Motherboard,Dell Vostro 14,SN773297
31733,2495,Devika Setty,Touchpad Issue,6/19/2024,Touchpad,Dell G3 15,SN359827
31734,5967,Jeevika Kapur,Auto Shutdown Issue,3/25/2024,Motherboard,Dell Inspiron 15,SN166038
31735,3735,Ria Nair,BSOD,8/25/2024,Motherboard,Dell Latitude 7490,SN556586
31736,6725,Indira Banerjee,Heating Issue,1/8/2024,Thermal Paste,Dell Alienware m15,SN719045
31737,2251,Vasana Shroff,Audio Jack Issue,3/31/2024,Keyboard,Dell Latitude 7490,SN763218
31738,3209,Onveer Ramaswamy,Heating Issue,8/9/2024,Thermal Paste,Dell Vostro 14,SN287620
31739,5048,Sanya Rama,Wi-Fi Connectivity Issue,7/29/2024,Wi-Fi Card,Dell XPS 13,SN524362
31740,9933,Devika Sankaran,BSOD,6/17/2024,Motherboard,Dell G3 15,SN585482
31741,1820,Samaksh Sheth,Audio Jack Issue,4/26/2024,Keyboard,Dell Alienware m15,SN430190
31742,9593,Maya Parsa,Keyboard Issue,7/20/2024,Keyboard,Dell Precision 5540,SN508914
31743,2626,Tamanna Soni,Touchpad Issue,9/5/2024,Touchpad,Dell Latitude 7490,SN837734
31744,3916,Pavani Sanghvi,Fan Issue,10/30/2024,Fan,Dell Alienware m15,SN823275
31745,1681,Sai Kohli,Camera Issue,4/15/2024,Camera,Dell Inspiron 15,SN362918
31746,1198,Pooja Parmar,Audio Jack Issue,8/12/2024,Keyboard,Dell Vostro 14,SN665951
31747,6146,Mitesh Nori,Touchpad Issue,9/1/2024,Touchpad,Dell Optiplex 3070,SN998185
31748,1558,Bhavini Manne,Slow Performance Issue,3/8/2024,RAM,Dell Inspiron 15,SN339359
31749,9275,Bachittar Purohit,Wi-Fi Connectivity Issue,6/12/2024,Wi-Fi Card,Dell Optiplex 3070,SN876483
31750,5148,Idika Dhaliwal,Fan Issue,5/11/2024,Fan,Dell Inspiron 15,SN596082
31751,7662,Zaitra Tiwari,No Power,4/21/2024,Motherboard,Dell Precision 5540,SN338408
31752,7608,Devika Setty,No Power,11/26/2024,Motherboard,Dell G3 15,SN424745
31753,3480,Gaurang Ramanathan,Charger Issue,6/18/2024,Charger,Dell Alienware m15,SN729766
31754,8677,Jyoti Chacko,Slow Performance Issue,5/3/2024,RAM,Dell XPS 13,SN941239
31755,7723,Chakradhar Dua,Audio Jack Issue,5/24/2024,Keyboard,Dell Optiplex 3070,SN680904
31756,2460,Bhavani Kuruvilla,Screen Flicker,5/9/2024,Screen,Dell G3 15,SN826898
31757,6792,Unni Kashyap,No Boot,7/24/2024,Motherboard,Dell Inspiron 15,SN526102
31758,5166,Yashica Kota,Keyboard Issue,12/22/2024,Keyboard,Dell Precision 5540,SN405256
31759,7649,Ryan Ramakrishnan,Wi-Fi Connectivity Issue,6/9/2024,Wi-Fi Card,Dell Inspiron 15,SN198463
31760,1080,,Keyboard Issue,4/28/2024,Keyboard,Dell Inspiron 15,SN835582
31761,1142,Vyanjana Bedi,No Post,2/14/2024,Motherboard,Dell Precision 5540,SN105732
31762,3450,Pooja Parmar,Camera Issue,5/31/2024,Camera,Dell Alienware m15,SN366142
31763,4727,Reyansh Kalita,Heating Issue,4/17/2024,Thermal Paste,Dell Vostro 14,SN228536
31764,4159,Jacob Lall,Touchpad Issue,5/12/2024,Touchpad,Dell Alienware m15,SN570335
31765,3244,Chakrika Bandi,Camera Issue,4/19/2024,Camera,Dell XPS 13,SN186742
31766,7451,Indira Mandal,Battery Drain,4/15/2024,Battery,Dell Vostro 14,SN428106
31767,7290,Anay Sane,Fan Issue,5/11/2024,Fan,Dell Optiplex 3070,SN445824
31768,1564,Rehaan Babu,Touchpad Issue,12/22/2024,Touchpad,Dell Vostro 14,SN398926
31769,9193,Daksha Agarwal,Heating Issue,2/28/2024,Thermal Paste,Dell Latitude 7490,SN836351
31770,5959,Ucchal Barad,BSOD,6/25/2024,Motherboard,Dell Alienware m15,SN991057
31771,3709,Maya Parsa,Slow Performance Issue,7/6/2024,RAM,Dell Latitude 7490,SN736835
31772,2375,Harinakshi Vig,Slow Performance Issue,9/25/2024,RAM,Dell Latitude 7490,SN489858
31773,6591,Ekavir Singhal,Keyboard Issue,9/30/2024,Keyboard,Dell Latitude 7490,SN825115
31774,1799,Ishani Nagar,Screen Flicker,9/24/2024,Screen,Dell XPS 13,SN259584
31775,5815,Reyansh Kalita,Charger Issue,2/20/2024,Charger,Dell Vostro 14,SN637219
31776,4926,Aadi Prabhakar,Auto Shutdown Issue,2/19/2024,Motherboard,Dell Precision 5540,SN675346
31777,7818,Samaksh Sheth,No Boot,8/29/2024,Motherboard,Dell Precision 5540,SN219505
31778,3477,Mitesh Nori,Camera Issue,2/8/2024,Camera,Dell Optiplex 3070,SN314133
31779,5349,Keya Karan,Auto Shutdown Issue,1/22/2024,Motherboard,Dell Alienware m15,SN185957
31780,5010,Harinakshi Vig,Touchpad Issue,9/26/2024,Touchpad,Dell Optiplex 3070,SN569956
31781,5846,Gaurang Ramanathan,Heating Issue,1/9/2024,Thermal Paste,Dell Inspiron 15,SN124589
31782,7532,Yashica Kota,Audio Jack Issue,10/4/2024,Keyboard,Dell Vostro 14,SN451685
31783,4523,Nihal Tripathi,No Boot,1/5/2024,Motherboard,Dell Optiplex 3070,SN650683
31784,6378,Ojas Purohit,Fan Issue,11/4/2024,Fan,Dell Optiplex 3070,SN629613
31785,6327,Rajeshri Choudhary,Battery Drain,1/19/2024,Battery,Dell Optiplex 3070,SN536450
31786,4824,Anvi Kata,Charger Issue,11/8/2024,Charger,Dell Precision 5540,SN220183
31787,7460,Harinakshi Vig,No Post,3/12/2024,Motherboard,Dell Inspiron 15,SN292537
31788,2601,Samaksh Sheth,Touchpad Issue,6/8/2024,Touchpad,Dell XPS 13,SN672804
31789,5887,Guneet Saha,BSOD,12/25/2024,Motherboard,Dell Alienware m15,SN949489
31790,9310,Vedant Mann,Wi-Fi Connectivity Issue,12/30/2024,Wi-Fi Card,Dell Optiplex 3070,SN152310
31791,4171,Mekhala Bhargava,Charger Issue,4/19/2024,Charger,Dell XPS 13,SN527052
31792,5079,Oviya Bhakta,No Boot,8/9/2024,Motherboard,Dell Optiplex 3070,SN703110
31793,7974,Idika Dhaliwal,Audio Jack Issue,11/19/2024,Keyboard,Dell Precision 5540,SN832695
31794,8882,Vanya Bhattacharyya,Wi-Fi Connectivity Issue,6/26/2024,Wi-Fi Card,Dell Vostro 14,SN770358
31795,7560,Anay Sane,Camera Issue,9/29/2024,Camera,Dell G3 15,SN472432
31796,3634,Rajeshri Choudhary,Camera Issue,7/23/2024,Camera,Dell G3 15,SN689837
31797,3947,Bhavini Manne,No Boot,6/21/2024,Motherboard,Dell Vostro 14,SN111169
31798,7172,Neha Badami,Auto Shutdown Issue,7/18/2024,Motherboard,Dell Vostro 14,SN316081
31799,2224,Yashica Kota,Slow Performance Issue,4/14/2024,RAM,Dell Optiplex 3070,SN661283
31800,3309,Tamanna Soni,Keyboard Issue,4/8/2024,Keyboard,Dell Alienware m15,SN402720
31801,4669,Tripti Mandal,Touchpad Issue,1/1/2024,Touchpad,Dell Vostro 14,SN943461
31802,7720,Neha Badami,Heating Issue,7/4/2024,Thermal Paste,Dell Vostro 14,SN300744
31803,7293,Pavani Sanghvi,Battery Drain,5/8/2024,Battery,Dell Inspiron 15,SN829723
31804,4936,Ekavir Singhal,BSOD,6/9/2024,Motherboard,Dell XPS 13,SN693751
31805,6659,Zaitra Tiwari,Audio Jack Issue,7/14/2024,Keyboard,Dell Alienware m15,SN923083
31806,6962,Peter Narain,Fan Issue,7/12/2024,Fan,Dell Inspiron 15,SN209665
31807,7236,Ojas Purohit,No Power,1/14/2024,Motherboard,Dell Latitude 7490,SN568023
31808,7575,Ishani Nagar,Keyboard Issue,9/18/2024,Keyboard,Dell Optiplex 3070,SN623725
31809,1566,Nachiket Ahuja,Heating Issue,4/24/2024,Thermal Paste,Dell G3 15,SN188124
31810,8272,Unnati Mandal,Touchpad Issue,11/25/2024,Touchpad,Dell Inspiron 15,SN838581
31811,4532,Zaitra Tiwari,BSOD,11/29/2024,Motherboard,Dell Optiplex 3070,SN774459
31812,5308,,No Boot,10/4/2024,Motherboard,Dell Latitude 7490,SN597672
31813,8963,Sai Kohli,No Power,11/1/2024,Motherboard,Dell Optiplex 3070,SN161668
31814,2439,Caleb Bhandari,Screen Flicker,11/9/2024,Screen,Dell Precision 5540,SN146328
31815,6292,Chakrika Bandi,Heating Issue,3/29/2024,Thermal Paste,Dell Latitude 7490,SN315252
31816,9203,Victor Soman,Auto Shutdown Issue,5/29/2024,Motherboard,Dell Precision 5540,SN943979
31817,4529,,Fan Issue,6/25/2024,Fan,Dell Alienware m15,SN991386
31818,9959,Yashica Kota,Touchpad Issue,8/12/2024,Touchpad,Dell XPS 13,SN448712
31819,6752,Ryan Ramakrishnan,No Post,6/4/2024,Motherboard,Dell G3 15,SN361052
31820,7262,Indira Banerjee,Battery Drain,6/23/2024,Battery,Dell Alienware m15,SN557299
31821,2759,Victor Soman,Slow Performance Issue,4/8/2024,RAM,Dell Optiplex 3070,SN594100
31822,4559,,Charger Issue,12/14/2024,Charger,Dell Alienware m15,SN752911
31823,4401,Devika Sankaran,Wi-Fi Connectivity Issue,3/16/2024,Wi-Fi Card,Dell Inspiron 15,SN466244
31824,8155,Victor Sinha,Battery Drain,4/22/2024,Battery,Dell XPS 13,SN101573
31825,6554,Yashica Kota,Screen Flicker,8/18/2024,Screen,Dell XPS 13,SN728136
31826,3475,Aradhana Varghese,Auto Shutdown Issue,12/14/2024,Motherboard,Dell Alienware m15,SN558107
31827,9240,Rehaan Babu,Charger Issue,9/7/2024,Charger,Dell Precision 5540,SN503214
31828,9171,Tarak Parmer,Screen Flicker,1/12/2024,Screen,Dell Latitude 7490,SN916581
31829,7704,Jacob Lall,Camera Issue,1/24/2024,Camera,Dell Precision 5540,SN269820
31830,1532,Indira Mandal,No Post,7/22/2024,Motherboard,Dell G3 15,SN500629
31831,1556,Aradhana Varghese,No Boot,10/7/2024,Motherboard,Dell Precision 5540,SN882370
31832,8106,Januja Varkey,No Power,3/30/2024,Motherboard,Dell Vostro 14,SN905936
31833,1089,Vanya Bhattacharyya,Heating Issue,2/10/2024,Thermal Paste,Dell Precision 5540,SN311390
31834,8094,Rehaan Babu,No Boot,12/7/2024,Motherboard,Dell Latitude 7490,SN341825
31835,8567,Januja Varkey,No Boot,10/5/2024,Motherboard,Dell Alienware m15,SN624707
31836,4420,Victor Soman,Keyboard Issue,10/8/2024,Keyboard,Dell G3 15,SN495721
31837,1394,Devika Setty,Camera Issue,10/22/2024,Camera,Dell Inspiron 15,SN429044
31838,5739,Samaksh Sheth,Heating Issue,5/20/2024,Thermal Paste,Dell Inspiron 15,SN689337
31839,3988,Mitesh Nori,Fan Issue,11/20/2024,Fan,Dell Latitude 7490,SN565628
31840,4263,Yug Varghese,Auto Shutdown Issue,4/28/2024,Motherboard,Dell Alienware m15,SN884616
31841,2600,Neha Badami,Touchpad Issue,11/3/2024,Touchpad,Dell Optiplex 3070,SN245823
31842,1806,Anay Sane,Wi-Fi Connectivity Issue,6/13/2024,Wi-Fi Card,Dell G3 15,SN612342
31843,3165,Jyoti Chacko,Screen Flicker,6/22/2024,Screen,Dell Precision 5540,SN738474
31844,9666,Abha Dayal,Fan Issue,5/25/2024,Fan,Dell G3 15,SN142563
31845,2310,Qushi Nath,Touchpad Issue,7/19/2024,Touchpad,Dell Vostro 14,SN494670
31846,8238,Daksha Agarwal,No Power,3/8/2024,Motherboard,Dell Inspiron 15,SN153127
31847,1248,Peter Narain,Camera Issue,7/29/2024,Camera,Dell G3 15,SN991301
31848,4704,Ekavir Singhal,Charger Issue,9/14/2024,Charger,Dell Latitude 7490,SN945242
31849,8375,Jyoti Chacko,Charger Issue,1/5/2024,Charger,Dell Optiplex 3070,SN583679
31850,1653,Ojas Purohit,Charger Issue,5/14/2024,Charger,Dell Latitude 7490,SN608333
31851,4848,Anamika Bhargava,BSOD,10/1/2024,Motherboard,Dell Alienware m15,SN406213
31852,5492,Vaishnavi Dalal,Audio Jack Issue,7/2/2024,Keyboard,Dell XPS 13,SN509252
31853,5155,Caleb Bhandari,Keyboard Issue,5/18/2024,Keyboard,Dell XPS 13,SN420864
31854,1736,Ishwar Krish,Auto Shutdown Issue,12/18/2024,Motherboard,Dell G3 15,SN950164
31855,3182,Keya Karan,Auto Shutdown Issue,11/17/2024,Motherboard,Dell Latitude 7490,SN466207
31856,7866,Leela Nazareth,Heating Issue,4/22/2024,Thermal Paste,Dell Latitude 7490,SN863289
31857,4417,,Keyboard Issue,3/21/2024,Keyboard,Dell Alienware m15,SN534655
31858,3453,Idika Dhaliwal,Fan Issue,9/30/2024,Fan,Dell XPS 13,SN716701
31859,6824,Jacob Lall,Fan Issue,7/13/2024,Fan,Dell G3 15,SN109641
31860,5195,Jeevika Kapur,No Post,2/16/2024,Motherboard,Dell Alienware m15,SN955677
31861,2224,Sanya Rama,Fan Issue,12/8/2024,Fan,Dell Inspiron 15,SN732021
31862,6405,Devika Sankaran,No Power,4/1/2024,Motherboard,Dell Vostro 14,SN314588
31863,3351,Nidhi Baral,No Boot,10/3/2024,Motherboard,Dell Optiplex 3070,SN747382
31864,8925,,Charger Issue,10/31/2024,Charger,Dell Vostro 14,SN623931
31865,9899,Tripti Mandal,Slow Performance Issue,11/24/2024,RAM,Dell Latitude 7490,SN119247
31866,8196,Keya Karan,Touchpad Issue,7/13/2024,Touchpad,Dell Optiplex 3070,SN503842
31867,8144,Jyoti Chacko,Screen Flicker,1/6/2024,Screen,Dell Vostro 14,SN118282
31868,4977,Rajeshri Choudhary,Wi-Fi Connectivity Issue,8/1/2024,Wi-Fi Card,Dell G3 15,SN631477
31869,3790,Vasana Shroff,Touchpad Issue,6/5/2024,Touchpad,Dell XPS 13,SN241086
31870,2597,,Keyboard Issue,11/10/2024,Keyboard,Dell Latitude 7490,SN427721
31871,3545,Nidhi Baral,Battery Drain,10/4/2024,Battery,Dell Precision 5540,SN499142
